Serial,Event,Country,Code Region,Region,gid,Code District,District,Code Commune,Commune,Location,Date (YMD),Comments,Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.
1359,HEAT WAVE,India,001IND019,Orissa,2015,001IND019026,Nuapara,001IND019026014,Nuapara,Nuapara,1970/5/27,Due to heat wave peoples were died.,OTHER,,Newspaper-Prajatantra,,,,1,2,,,,,,,,,,,,,
11017,HEAT WAVE,India,001IND019,Orissa,2015,001IND019022,Jharsuguda,001IND019022006,Lakhanpur,Binjhari.,1996/5/25,,OTHER,,Newspaper-Samaj,,,,1,3,,,,,,,,,,,,,
11027,HEAT WAVE,India,001IND019,Orissa,2015,001IND019017,Boudh,001IND019017004,Boudh,Boudh.,1996/6/3,,OTHER,,Newspaper-Samaj,,,,1,3,,,,,,,,,,,,,
1499,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024012,Bhubaneswar,,1998/5/30,Red Cross and N.A.S. help them those were affected by the sunstorke.,OTHER,,Newspaper-Dharitri,46degree.,,,1,32,103,,,,,,,,,,,,
1500,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006001,Cuttack Sadar,,1998/5/31,,OTHER,  ,Newspaper-Dharitri,,,,1,50,,,,,,250,,,,,,,
1501,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006040,Banki,,1998/6/2,,OTHER,,Newspaper-Dharitri,,,,1,33,50,,,,,,,,,,,,
1502,HEAT WAVE,India,001IND019,Orissa,2015,001IND019019,Gajapati,001IND019019024,Paralakemedi,,1998/6/2,,OTHER,,Newspaper-Dharitri,48 degree.,,,1,40,,,,,,,,,,,,,
1505,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,,,,1998/6/3,Many people were affected by the sunstroke.,OTHER,,Newspaper-Dharitri,,,,1,6,,,,,,,,,,,,,
1506,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023022,Pattamundai,,1998/6/2,,OTHER,,Newspaper-Dharitri,,,,1,5,,,,,,,,,,,,,
1507,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006007,Nischintakoili,Balichadrapur,1998/6/2,,OTHER,,Newspaper-Dharitri,,,,1,3,,,,,,,,,,,,,
1508,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,,1998/6/3,,OTHER,,Newspaper-Dharitri,,,,1,4,,,,,,,,,,,,,
1510,HEAT WAVE,India,001IND019,Orissa,2015,001IND019020,Jagatsingpur,,,,1998/6/4,,OTHER,,Newspaper-Dharitri,,,,1,36,,,,,,,,,,,,,
1511,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,,,,1998/6/4,5 thasil were affected by the heat wave.,OTHER,,Newspaper-Dharitri,,,,1,31,,,,,,,,,,,,,
1512,HEAT WAVE,India,001IND019,Orissa,2015,001IND019013,Puri,001IND019013008,Pipli,,1998/6/4,,OTHER,,Newspaper-Dharitri,,,,1,4,,,,,,,,,,,,,
1513,HEAT WAVE,India,001IND019,Orissa,2015,001IND019030,Sonepur,,,,1998/6/4,Many people were affected by the heat wave.,OTHER,,Newspaper-Dharitri,48 degree.,,,1,25,,,,,,,,,,,,,
1514,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007006,Bhuban,,1998/6/6,,OTHER,,Newspaper-Dharitri,,,,1,17,,,,,,,,,,,,,
1515,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,,1998/6/5,Due to water shortage people were faced problem. ,OTHER,,Newspaper-Dharitri,,,,1,27,,,,,,,,,,,,,
1516,HEAT WAVE,India,001IND019,Orissa,2015,001IND019002,Sundargarh,001IND019002013,Lathikata,Rourkela,1998/6/6,,OTHER,,Newspaper-Dharitri,48 degree.,,,1,14,,,,,,,,,,,,,
1517,HEAT WAVE,India,001IND019,Orissa,2015,001IND019013,Puri,001IND019013010,Kona,,1998/6/6,,OTHER,,Newspaper-Dharitri,,,,1,7,,,,,,,,,,,,,
1944,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024028,Banpur,,1972/5/24,,OTHER,,Newspaper-Prajatantra,,,,1,3,,,,,,,,,,,,,
1708,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006008,Mahanga,Kusupur village,2002/5/5,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
1710,HEAT WAVE,India,001IND019,Orissa,2015,001IND019003,Keonjhar,001IND019003008,Anandpur,Kenpura village,2002/5/5,,OTHER,,Newspaper-Samaj,44 degree.,,,1,1,,,,,,,,,,,,,
1721,HEAT WAVE,India,001IND019,Orissa,2015,001IND019014,Angul,,,,2002/5/13,,OTHER,,Newspaper-Samaj,,,,1,2,,,,,,,,,,,,,
1722,HEAT WAVE,India,001IND019,Orissa,2015,001IND019012,Ganjam,001IND019012009,Rangeilunda,Berhampur,2002/5/13,,OTHER,,Newspaper-Samaj,,,,1,6,,,,,,,,,,,,,
1727,HEAT WAVE,India,001IND019,Orissa,2015,001IND019025,Malkangiri,,,,2002/5/16,,OTHER,,Newspaper-Samaj,48.3 degree.,,,1,2,,,,,,,,,,,,,
11470,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021033,Bari,Salapada,2001/4/19,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
11475,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024012,Bhubaneswar,Bhubaneswar,2001/4/24,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
11476,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023022,Pattamundai,"Sansarafola,Tamapur",2001/4/26,,OTHER,,"Newspaper-Samaj,Dharitri",,,,1,1,,,,,,,,,,,,,
11480,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024012,Bhubaneswar,Bhubaneswar,2001/5/5,,OTHER,,Newspaper-Samaj,42.2 degree Celsius,,,1,5,,,,,,,,,,,,,
11481,HEAT WAVE,India,001IND019,Orissa,2015,001IND019001,Sambalpur,001IND019001022,Kuchinda,Tileimala,2001/5/5,,OTHER,,Newspaper-Samaj,,,,1,21,,,,,,,,,,,,,
11485,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006039,Narasinghpur,Jaladia,2001/3/8,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
11493,HEAT WAVE,India,001IND019,Orissa,2015,001IND019012,Ganjam,001IND019012015,Bhanjanagar,Belguntha,2001/5/13,,OTHER,,Newspaper-Samaj,42 Degreee Celsius,,,1,2,,,,,,,,,,,,,
11503,HEAT WAVE,India,001IND019,Orissa,2015,001IND019020,Jagatsingpur,001IND019020015,Kujang,Jagannathpur,2001/6/1,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
11504,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023023,Rajnagar,Karadagada,2001/6/1,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
11777,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005005,Bhograi,Khadimahari,1986/6/21,,OTHER,,Newspaper-Prajatantra,,,,1,1,,,,,,,,,,,,,
2489,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,,,,2002/5/28,,OTHER,,Newspaper-Dharitri,,,,1,8,,,,,,,,,,,,,
20050,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024012,Bhubaneswar,Bhubaneswar,1998/5/30,,OTHER,,Newspaper-Dharitri.,,,,1,41,,,,,,103,,,,,,,
20213,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027020,Khandapara,Khandapada Harijansahi,1978/6/8,While the person was begging at thet time died in heart wave,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
20220,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027020,Khandapara,Khandapada Parandasinh,1978/6/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
20224,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,,,Banki Arinimal and Bandal,1978/5/30,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
20233,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024024,Khurda,Khurda,1978/5/20,Two women were the victims of heat wave.,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
20234,HEAT WAVE,India,001IND019,Orissa,2015,001IND019004,Mayurbhanj,001IND019004001,Baripada,Baripada,1978/5/20,The affected person was a police man.,OTHER,,Newspaper-Dharitri,,,,1,,,,,,,,,,,,,,
20291,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021033,Bari,Balibiri and Hatasahi,1978/6/11,The affected victims were womem.,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
30053,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023023,Rajnagar,Nurukhan,1980/4/26,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
30142,HEAT WAVE,India,001IND019,Orissa,2015,001IND019013,Puri,001IND019013010,Kona,Balipatana.,1981/6/19,The victim was an old woman.,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
30410,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,Bhubanapur,1982/7/19,The children of  the area were mostly  affected to  different diseases  due  to intense heat.,OTHER,,Newspaper-Dharitri,,,,1,3,,,,,,,,,,,,,
30545,HEAT WAVE,India,001IND019,Orissa,2015,001IND019009,Bolangir,001IND019009009,Balangir,Balangir area,1983/6/8,,OTHER,,Newspaper-Dharitri,,,,1,3,,,,,,,,,,,,,
30642,HEAT WAVE,India,001IND019,Orissa,2015,001IND019009,Bolangir,001IND019009009,Balangir,Balangir  area,1984/5/15,Temporature  at  Balangir  was  46 degree  Celcious.,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
30792,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024025,Bolgarh,badatulasipur,1994/5/8,,OTHER,,newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
30793,HEAT WAVE,India,001IND019,Orissa,2015,001IND019019,Gajapati,001IND019019024,Paralakemedi,Paralakhemundi,1994/5/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
30796,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005003,Basta,Amarda  road,1994/5/17,,OTHER,,"Newspaper-Dharitri, Samaja",,,,1,2,,,,,,,,,,,,,
30966,HEAT WAVE,India,001IND019,Orissa,2015,001IND019001,Sambalpur,,,Sambalpur district,1995/6/15,The  temporature  was 50 degree  celcious.,OTHER,,"Newspaper-Dharitri, Samaja",,,,1,18,50,,,,,,,,,,,,
30967,HEAT WAVE,India,001IND019,Orissa,2015,001IND019002,Sundargarh,,,Sundergarh district,1995/6/8,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
30968,HEAT WAVE,India,001IND019,Orissa,2015,001IND019022,Jharsuguda,,,Jharsuguda  district,1995/6/8,,OTHER,,Newspaper-Dharitri,,,,1,10,,,,,,,,,,,,,
30971,HEAT WAVE,India,001IND019,Orissa,2015,001IND019030,Sonepur,001IND019030019,Birmaharajpur,Birmaharajpur area,1995/6/14,Temporature was flactuated   from  46degree  to48degree.  ,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
21019,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024012,Bhubaneswar,Bhubaneswar,1999/3/12,,OTHER,,Newspaper-Dharitri,,,,1,,5,,,,,,,,,,,,
21022,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021027,Dharmasala,Chandikhol,1999/3/15,Ex- Sarapanch of Chandikhol GP died in heat wave.    ,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21027,HEAT WAVE,India,001IND019,Orissa,2015,001IND019003,Keonjhar,001IND019003011,Champua,Nayakrushnapur,1999/4/25,,OTHER,,"Newspaper-Dharitri, Samaja",,,,1,1,,,,,,,,,,,,,
21028,HEAT WAVE,India,001IND019,Orissa,2015,001IND019003,Keonjhar,001IND019003008,Anandpur,Salabani and ananapur area,1999/3/27,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
21029,HEAT WAVE,India,001IND019,Orissa,2015,001IND019014,Angul,001IND019014010,Chhendipada,Ogi,1999/3/27,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21030,HEAT WAVE,India,001IND019,Orissa,2015,001IND019014,Angul,001IND019014013,Athamallik,Egamunda,1999/4/6,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21035,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007015,Hindol,Bhagawanpur,1999/4/6,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21036,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Gaudapada,1999/4/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21037,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Siko GP,1999/4/2,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21039,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005006,Jaleswar,Sahabazpur,1999/4/5,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21040,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024025,Bolgarh,Rasolo,1999/4/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21041,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Raimul,1999/4/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21043,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005018,Nilagiri,Mitrapur and Rajbrahmpur,1999/4/14,,OTHER,,Newspaper-Dharitri,,,,1,3,,,,,,,,,,,,,
21044,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005006,Jaleswar,Badadaudpur,1999/4/1,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21047,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006007,Nischintakoili,Diabhagabanpur,1999/4/16,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21049,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Dingar,1999/4/22,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21050,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006001,Cuttack Sadar,OSP chhak,1999/4/20,Watch man of state finance corporation died in heat wave.,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21053,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027016,Nayagarh,Jypore village,1999/4/16,,OTHER,,"Newspaper-Dharitri, Samaja",,,,1,1,,,,,,,,,,,,,
21054,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027020,Khandapara,Sahaspur,1999/5/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21055,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Karabar,1999/5/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31079,HEAT WAVE,India,001IND019,Orissa,2015,001IND019013,Puri,001IND019013008,Pipli,Arua,2000/4/2,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31087,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023022,Pattamundai,Khanata,2000/4/12,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31093,HEAT WAVE,India,001IND019,Orissa,2015,001IND019014,Angul,001IND019014013,Athamallik,Kiakata,2000/5/2,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31097,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005001,Baleshwar,Sasanga,2000/5/7,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31100,HEAT WAVE,India,001IND019,Orissa,2015,001IND019002,Sundargarh,001IND019002005,Sundargarh,Sundergarh area,2000/5/6,,OTHER,,Newspaper-Dharitri,,,,1,4,,,,,,,,,,,,,
31103,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007015,Hindol,Hindola,2000/5/10,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31104,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005001,Baleshwar,Balasore,2000/4/11,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31107,HEAT WAVE,India,001IND019,Orissa,2015,001IND019012,Ganjam,001IND019012001,Chatrapur,Chhatrapur,2000/5/12,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31111,HEAT WAVE,India,001IND019,Orissa,2015,001IND019023,Kendrapara,001IND019023022,Pattamundai,Phulapatna,2000/5/23,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
31112,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006004,Niali,Charichhak,2000/5/25,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
31154,HEAT WAVE,India,001IND019,Orissa,2015,001IND019012,Ganjam,001IND019012011,Digapahandi,Digapahandi,2000/6/3,,OTHER,,Newspaper-Dharitri,,,,1,2,,,,,,,,,,,,,
31155,HEAT WAVE,India,001IND019,Orissa,2015,001IND019017,Boudh,001IND019017004,Boudh,Brahmachari,2000/5/24,,OTHER,,Newspaper-Dharitri,,,,1,1,,,,,,,,,,,,,
21279,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021032,Jajpur,Chandama,1976/6/4,,OTHER,,Newspaper-Samaja,,,,1,1,7,,,,,,,,,,,,
31330,HEAT WAVE,India,001IND019,Orissa,2015,001IND019017,Boudh,001IND019017004,Boudh,Baudh area,1980/5/3,,OTHER,,Newspaper-Samaj,,,,1,1,,,,,,,,,,,,,
31355,HEAT WAVE,India,001IND019,Orissa,2015,001IND019009,Bolangir,001IND019009009,Balangir,Balangir area,1980/5/20,,OTHER,,Newspaper-Samaj,,,,1,4,,,,,,,,,,,,,
21451,HEAT WAVE,India,001IND019,Orissa,2015,001IND019001,Sambalpur,001IND019001002,Manesar,Nuapalli,1978/5/22,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21456,HEAT WAVE,India,001IND019,Orissa,2015,001IND019001,Sambalpur,001IND019001002,Manesar,Tamara,1978/5/21,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21461,HEAT WAVE,India,001IND019,Orissa,2015,,,,,Beheda,1978/6/25,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21467,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Nidhipur,1978/6/19,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
31718,HEAT WAVE,India,001IND019,Orissa,2015,001IND019012,Ganjam,001IND019012002,Ganjam,Ganjam area,1983/6/22,,OTHER,,Newspaper-Samaja,,,,1,3,,,,,,,,,,,,,
21896,HEAT WAVE,India,001IND019,Orissa,2015,001IND019020,Jagatsingpur,001IND019020012,Balikuda,Chhapapati,1999/3/12,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21898,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007001,Dhenkanal,Gobindpur,1999/3/5,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21901,HEAT WAVE,India,001IND019,Orissa,2015,001IND019013,Puri,001IND019013007,Nimapara,Gadachandpur areisahi,1999/3/19,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21903,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021034,Binjharpur,Binjarpur area,1999/3/17,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21906,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027022,Dasapalla,Barpalli,1999/3/22,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21907,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007004,Kamakhyanagar,Kamakshyanagar area,1999/3/20,,OTHER,,Newspaper-Samaja,,,,1,5,,,,,,,,,,,,,
21908,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027022,Dasapalla,Madhyakhand,1999/3/26,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21909,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021028,Rasulpur,Samantrapur,1999/3/25,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21911,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021027,Dharmasala,Brahman narasinghpur,1999/3/25,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21916,HEAT WAVE,India,001IND019,Orissa,2015,001IND019006,Cuttack,001IND019006008,Mahanga,Aligoda mouza,1999/3/22,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21922,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,Purnachandrapur,1999/3/31,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21924,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,Samia,1999/4/9,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21925,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,Arakpur,1999/4/9,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21926,HEAT WAVE,India,001IND019,Orissa,2015,001IND019021,Jajpur,001IND019021026,Barchana,Haripur,1999/4/9,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21930,HEAT WAVE,India,001IND019,Orissa,2015,001IND019005,Balasore,001IND019005019,Oupada,Fatepur sanskrit college,1999/4/13,Students were injured in heatwave during examination.,OTHER,,Newspaper-Samaja,,,,1,,17,,,,,,,,,,,,
21932,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027020,Khandapara,Chaupalli,1999/4/11,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21933,HEAT WAVE,India,001IND019,Orissa,2015,001IND019018,Deogarh,,,Baba bandhu huda,1999/4/11,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
22002,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027020,Khandapara,Kantilo,1999/4/17,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21936,HEAT WAVE,India,001IND019,Orissa,2015,001IND019020,Jagatsingpur,001IND019020016,Erasama,Talpada,1999/4/12,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21937,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Jagdisprassad,1999/4/16,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21939,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024027,Tangi,Haripur,1999/4/15,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21940,HEAT WAVE,India,001IND019,Orissa,2015,001IND019015,Bargarh,001IND019015010,Bargarh,Srigida,1999/4/21,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21941,HEAT WAVE,India,001IND019,Orissa,2015,001IND019015,Bargarh,001IND019015010,Bargarh,Gauda gaon,1999/4/21,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21945,HEAT WAVE,India,001IND019,Orissa,2015,001IND019015,Bargarh,001IND019015010,Bargarh,Nadi khandapada,1999/4/21,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21953,HEAT WAVE,India,001IND019,Orissa,2015,001IND019020,Jagatsingpur,001IND019020015,Kujang,Paradeep Bhanagalia area,1999/4/27,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21957,HEAT WAVE,India,001IND019,Orissa,2015,001IND019007,Dhenkanal,001IND019007006,Bhuban,Bhuban area,1999/5/2,,OTHER,,Newspaper-Samaja,,,,1,13,,,,,,,,,,,,,
21958,HEAT WAVE,India,001IND019,Orissa,2015,001IND019003,Keonjhar,001IND019003008,Anandpur,Anandpur area,1999/5/7,,OTHER,,Newspaper-Samaja,,,,1,4,,,,,,,,,,,,,
21959,HEAT WAVE,India,001IND019,Orissa,2015,001IND019024,Khurda,001IND019024026,Begunia,Siko Gp,1999/5/4,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21961,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Muguani,1999/5/8,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21962,HEAT WAVE,India,001IND019,Orissa,2015,001IND019003,Keonjhar,001IND019003008,Anandpur,Pipiali,1999/8/5,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21964,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Bahadaguda,1999/5/8,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21965,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Madhapur,1999/5/8,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21966,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027021,Bhapur,Patharpunji,1999/5/8,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
21971,HEAT WAVE,India,001IND019,Orissa,2015,001IND019027,Nayagarh,001IND019027018,Odagaon,Godipada,1999/5/8,,OTHER,,Newspaper-Samaja,,,,1,1,,,,,,,,,,,,,
